#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0005358	23	23	None	None
OG0005359	23	23	GO:0016830;GO:0019752;GO:0030170	carbon-carbon lyase activity ;carboxylic acid metabolic process ;pyridoxal phosphate binding 
OG0005360	23	23	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005361	23	23	None	None
OG0005362	23	23	GO:0004932;GO:0007186;GO:0016020	mating-type factor pheromone receptor activity ;G protein-coupled receptor signaling pathway ;membrane 
OG0005363	23	23	GO:0003697	single-stranded DNA binding 
OG0005364	23	23	GO:0004363;GO:0005524;GO:0006750	glutathione synthase activity ;ATP binding ;glutathione biosynthetic process 
OG0005365	23	23	GO:0005524;GO:0140658	ATP binding ;ATP-dependent chromatin remodeler activity 
OG0005366	23	23	GO:0009058;GO:0030170	biosynthetic process ;pyridoxal phosphate binding 
OG0005367	23	23	None	None
OG0005368	23	23	GO:0000287;GO:0004417;GO:0005524;GO:0009228	magnesium ion binding ;hydroxyethylthiazole kinase activity ;ATP binding ;thiamine biosynthetic process 
OG0005369	23	23	None	None
OG0005370	23	23	GO:0003676;GO:0005634	nucleic acid binding ;nucleus 
OG0005371	23	23	None	None
OG0005372	23	23	GO:0006520;GO:0016491;GO:0004352;GO:0019551	amino acid metabolic process ;oxidoreductase activity ;glutamate dehydrogenase (NAD+) activity ;N/A
OG0005373	23	23	GO:0007034	vacuolar transport 
OG0005374	23	23	GO:0005515	protein binding 
OG0005375	23	23	GO:0005789;GO:0019915;GO:0106399	endoplasmic reticulum membrane ;lipid storage ;N/A
OG0005376	23	23	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 
OG0005377	23	23	GO:0046872	metal ion binding 
OG0005378	23	23	None	None
OG0005379	23	23	None	None
OG0005380	23	23	None	None
OG0005381	23	23	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 
OG0005382	23	23	None	None
OG0005383	23	23	GO:0004089;GO:0008270	carbonate dehydratase activity ;zinc ion binding 
OG0005384	23	23	None	None
OG0005385	23	23	None	None
OG0005386	23	23	GO:0004402;GO:0006355;GO:0016573	histone acetyltransferase activity ;regulation of DNA-templated transcription ;N/A
OG0005387	23	23	GO:0003676;GO:0004519;GO:0008270	nucleic acid binding ;endonuclease activity ;zinc ion binding 
OG0005388	23	23	None	None
OG0005389	23	20	GO:0015079;GO:0016020;GO:0071805	potassium ion transmembrane transporter activity ;membrane ;potassium ion transmembrane transport 
OG0005390	23	23	None	None
OG0005391	23	23	GO:0008521;GO:0016020	acetyl-CoA transmembrane transporter activity ;membrane 
OG0005392	23	23	GO:0000776;GO:0034508	kinetochore ;centromere complex assembly 
OG0005393	23	22	None	None
OG0005394	23	23	None	None
OG0005395	23	23	None	None
OG0005396	23	23	GO:0000276;GO:0015078;GO:0015986	N/A;proton transmembrane transporter activity ;proton motive force-driven ATP synthesis 
OG0005397	23	23	GO:0005092;GO:0007264	GDP-dissociation inhibitor activity ;small GTPase-mediated signal transduction 
OG0005398	23	23	None	None
OG0005399	23	23	None	None
OG0005400	23	23	None	None
OG0005401	23	23	GO:0004518	nuclease activity 
OG0005402	23	23	GO:0005515;GO:0005777;GO:0016020;GO:0016560	protein binding ;peroxisome ;membrane ;protein import into peroxisome matrix, docking 
OG0005403	23	23	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0005404	23	23	GO:0008017	microtubule binding 
OG0005405	23	23	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 
OG0005406	23	23	None	None
OG0005407	23	23	None	None
OG0005408	23	23	None	None
OG0005409	23	23	GO:0016020;GO:0032981	membrane ;mitochondrial respiratory chain complex I assembly 
OG0005410	23	23	GO:0005515	protein binding 
OG0005411	23	23	GO:0005975;GO:0016758;GO:0030259;GO:0008194	carbohydrate metabolic process ;hexosyltransferase activity ;lipid glycosylation ;UDP-glycosyltransferase activity 
OG0005412	23	23	None	None
OG0005413	23	23	None	None
OG0005414	23	23	GO:0003824;GO:0009058	catalytic activity ;biosynthetic process 
OG0005415	23	23	None	None
OG0005416	23	23	None	None
OG0005417	23	23	GO:0016791;GO:0003824	phosphatase activity ;catalytic activity 
OG0005418	23	23	None	None
OG0005419	23	23	None	None
OG0005420	23	23	GO:0010181	FMN binding 
OG0005421	23	23	None	None
OG0005422	23	23	None	None
OG0005423	23	23	GO:0005739;GO:0065003	mitochondrion ;protein-containing complex assembly 
OG0005424	23	23	None	None
OG0005425	23	23	GO:0005524;GO:0006298;GO:0030983	ATP binding ;mismatch repair ;mismatched DNA binding 
OG0005426	23	23	GO:0004176;GO:0004252;GO:0005524;GO:0006508;GO:0016887	ATP-dependent peptidase activity ;serine-type endopeptidase activity ;ATP binding ;proteolysis ;ATP hydrolysis activity 
OG0005427	23	23	GO:0003676	nucleic acid binding 
OG0005428	23	23	None	None
OG0005429	23	23	None	None
OG0005430	23	23	None	None
OG0005431	23	23	None	None
OG0005432	23	23	GO:0000166;GO:0003677	nucleotide binding ;DNA binding 
OG0005433	23	23	GO:0003779;GO:0005543	actin binding ;phospholipid binding 
OG0005434	23	23	GO:0004540;GO:0004672;GO:0005524;GO:0006397;GO:0006468	RNA nuclease activity ;protein kinase activity ;ATP binding ;mRNA processing ;protein phosphorylation 
OG0005435	23	23	GO:0016758	hexosyltransferase activity 
OG0005436	23	23	None	None
OG0005437	23	23	GO:0003968	RNA-dependent RNA polymerase activity 
OG0005438	23	23	None	None
OG0005439	23	23	None	None
OG0005440	23	23	GO:0010181;GO:0016491	FMN binding ;oxidoreductase activity 
OG0005441	23	23	None	None
OG0005442	23	23	GO:0000166;GO:0003723;GO:0004812;GO:0005524;GO:0006418	nucleotide binding ;RNA binding ;aminoacyl-tRNA ligase activity ;ATP binding ;tRNA aminoacylation for protein translation 
OG0005443	23	23	None	None
OG0005444	23	23	None	None
OG0005445	23	23	None	None
OG0005446	23	23	GO:0003746;GO:0003924;GO:0005525	translation elongation factor activity ;GTPase activity ;GTP binding 
OG0005447	23	23	GO:0004807	triose-phosphate isomerase activity 
OG0005448	23	23	GO:0003677;GO:0003887;GO:0006260	DNA binding ;DNA-directed DNA polymerase activity ;DNA replication 
OG0005449	23	23	None	None
OG0005450	23	23	GO:0003723;GO:0003743;GO:0006413	RNA binding ;translation initiation factor activity ;translational initiation 
OG0005451	23	23	None	None
OG0005452	23	23	GO:0000287;GO:0006400;GO:0008193	magnesium ion binding ;tRNA modification ;tRNA guanylyltransferase activity 
OG0005453	23	23	GO:0005515	protein binding 
OG0005454	23	23	GO:0003677;GO:0003899;GO:0006351	DNA binding ;DNA-directed 5'-3' RNA polymerase activity ;DNA-templated transcription 
OG0005455	23	23	GO:0005515;GO:0009058	protein binding ;biosynthetic process 
OG0005456	23	23	None	None
OG0005457	23	23	GO:0004843;GO:0006511	cysteine-type deubiquitinase activity ;ubiquitin-dependent protein catabolic process 
OG0005458	23	23	GO:0003677	DNA binding 
OG0005459	23	23	GO:0006886;GO:0016020	intracellular protein transport ;membrane 
OG0005460	23	23	None	None
OG0005461	23	23	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 
OG0005462	23	23	None	None
OG0005463	23	23	None	None
OG0005464	23	23	GO:0005524;GO:0016887	ATP binding ;ATP hydrolysis activity 
OG0005465	23	23	None	None
OG0005466	23	23	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005467	23	23	GO:0005506;GO:0008610;GO:0016491	iron ion binding ;lipid biosynthetic process ;oxidoreductase activity 
OG0005468	23	23	GO:0006729;GO:0008124	tetrahydrobiopterin biosynthetic process ;4-alpha-hydroxytetrahydrobiopterin dehydratase activity 
OG0005469	23	17	None	None
OG0005470	23	23	GO:0035091;GO:0043130	phosphatidylinositol binding ;ubiquitin binding 
OG0005471	23	23	None	None
OG0005472	23	23	GO:0005515	protein binding 
OG0005473	23	23	None	None
OG0005474	23	23	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 
OG0005475	23	23	None	None
OG0005476	23	23	None	None
OG0005477	23	22	GO:0004930;GO:0007186;GO:0016020	G protein-coupled receptor activity ;G protein-coupled receptor signaling pathway ;membrane 
OG0005478	23	23	GO:0005885;GO:0015629;GO:0034314	Arp2/3 protein complex ;actin cytoskeleton ;Arp2/3 complex-mediated actin nucleation 
OG0005479	23	23	None	None
OG0005480	23	23	GO:0006886;GO:0016192;GO:0030117;GO:0030131	intracellular protein transport ;vesicle-mediated transport ;membrane coat ;clathrin adaptor complex 
OG0005481	23	23	GO:0003824	catalytic activity 
OG0005482	23	23	None	None
OG0005483	23	23	GO:0000290;GO:0016787	deadenylation-dependent decapping of nuclear-transcribed mRNA ;hydrolase activity 
OG0005484	23	23	GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor 
OG0005485	23	23	GO:0005515;GO:0006364;GO:0032040	protein binding ;rRNA processing ;small-subunit processome 
OG0005486	23	23	None	None
OG0005487	23	23	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005488	23	23	GO:0005515	protein binding 
OG0005489	23	23	None	None
OG0005490	23	23	None	None
OG0005491	23	23	GO:0006629;GO:0016717	lipid metabolic process ;oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water 
OG0005492	23	23	None	None
OG0005493	23	23	GO:0003677;GO:0005524;GO:0005634;GO:0006270;GO:0032508;GO:0042555;GO:1905775	DNA binding ;ATP binding ;nucleus ;DNA replication initiation ;DNA duplex unwinding ;MCM complex ;negative regulation of DNA helicase activity 
OG0005494	23	23	None	None
OG0005495	23	23	GO:0016020	membrane 
OG0005496	23	23	GO:0016746	acyltransferase activity 
OG0005497	23	23	GO:0070037;GO:0070475	rRNA (pseudouridine) methyltransferase activity ;rRNA base methylation 
OG0005498	23	23	None	None
OG0005499	23	23	GO:0003871;GO:0008270;GO:0008652;GO:0009086	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity ;zinc ion binding ;amino acid biosynthetic process ;methionine biosynthetic process 
OG0005500	23	23	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0005501	23	13	None	None
OG0005502	23	11	None	None
OG0005503	23	21	None	None
OG0005504	23	21	GO:0003729;GO:0006397;GO:0035145	mRNA binding ;mRNA processing ;exon-exon junction complex 
OG0005505	23	7	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 
OG0005506	23	10	None	None
OG0005507	22	22	GO:0003743;GO:0006413	translation initiation factor activity ;translational initiation 
OG0005508	22	22	GO:0003723	RNA binding 
OG0005509	22	22	GO:0000398	mRNA splicing, via spliceosome 
OG0005510	22	22	None	None
OG0005511	22	22	None	None
OG0005512	22	22	None	None
OG0005513	22	22	GO:0005515	protein binding 
OG0005514	22	22	GO:0003700;GO:0006355;GO:0043565	DNA-binding transcription factor activity ;regulation of DNA-templated transcription ;sequence-specific DNA binding 
OG0005515	22	22	GO:0000775;GO:0005634;GO:0045132	chromosome, centromeric region ;nucleus ;meiotic chromosome segregation 
OG0005516	22	22	None	None
OG0005517	22	22	None	None
OG0005518	22	22	None	None
OG0005519	22	22	None	None
OG0005520	22	22	GO:0008299	isoprenoid biosynthetic process 
OG0005521	22	22	None	None
OG0005522	22	22	None	None
OG0005523	22	22	None	None
OG0005524	22	22	None	None
OG0005525	22	22	GO:0031204;GO:0031207	post-translational protein targeting to membrane, translocation ;Sec62/Sec63 complex 
OG0005526	22	22	None	None
OG0005527	22	21	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0005528	22	22	GO:0004518	nuclease activity 
OG0005529	22	22	None	None
OG0005530	22	22	GO:0000166	nucleotide binding 
OG0005531	22	22	None	None
OG0005532	22	22	None	None
OG0005533	22	22	None	None
OG0005534	22	22	GO:0016491	oxidoreductase activity 
OG0005535	22	22	None	None
OG0005536	22	22	None	None
OG0005537	22	14	None	None
OG0005538	22	22	None	None
OG0005539	22	22	None	None
OG0005540	22	22	None	None
OG0005541	22	22	None	None
OG0005542	22	11	None	None
OG0005543	22	22	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0005544	22	22	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 
OG0005545	22	22	None	None
OG0005546	22	22	GO:0016829;GO:0042597	lyase activity ;periplasmic space 
OG0005547	22	22	GO:0003723;GO:0003743;GO:0006413	RNA binding ;translation initiation factor activity ;translational initiation 
OG0005548	22	22	GO:0000105;GO:0004424	L-histidine biosynthetic process ;imidazoleglycerol-phosphate dehydratase activity 
OG0005549	22	22	GO:0016491	oxidoreductase activity 
OG0005550	22	22	None	None
OG0005551	22	22	None	None
OG0005552	22	22	GO:0016020	membrane 
OG0005553	22	22	GO:0016787	hydrolase activity 
OG0005554	22	22	GO:0008483;GO:0030170	transaminase activity ;pyridoxal phosphate binding 
OG0005555	22	20	GO:0016788	hydrolase activity, acting on ester bonds 
OG0005556	22	22	None	None
OG0005557	22	22	None	None
OG0005558	22	22	GO:0016787	hydrolase activity 
OG0005559	22	22	None	None
OG0005560	22	22	None	None
OG0005561	22	22	None	None
OG0005562	22	22	GO:0005524;GO:0016020;GO:0055085;GO:0140359	ATP binding ;membrane ;transmembrane transport ;ABC-type transporter activity 
OG0005563	22	22	None	None
OG0005564	22	22	None	None
OG0005565	22	22	GO:0046983	protein dimerization activity 
OG0005566	22	22	GO:0032040	small-subunit processome 
OG0005567	22	22	None	None
OG0005568	22	22	None	None
OG0005569	22	22	None	None
OG0005570	22	22	None	None
OG0005571	22	22	None	None
OG0005572	22	22	GO:0003723;GO:0003735;GO:0005840;GO:0006412	RNA binding ;structural constituent of ribosome ;ribosome ;translation 
OG0005573	22	22	None	None
OG0005574	22	22	GO:0004807	triose-phosphate isomerase activity 
OG0005575	22	22	None	None
OG0005576	22	22	None	None
OG0005577	22	22	GO:0022857;GO:0055085;GO:0016020	transmembrane transporter activity ;transmembrane transport ;membrane 
OG0005578	22	22	GO:0004497;GO:0005506;GO:0010181;GO:0016705;GO:0020037;GO:0016491	monooxygenase activity ;iron ion binding ;FMN binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding ;oxidoreductase activity 
OG0005579	22	22	None	None
OG0005580	22	22	None	None
OG0005581	22	22	GO:0000030;GO:0006486;GO:0016020	mannosyltransferase activity ;protein glycosylation ;membrane 
OG0005582	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005583	22	22	None	None
OG0005584	22	22	None	None
OG0005585	22	22	None	None
OG0005586	22	22	None	None
OG0005587	22	22	None	None
OG0005588	22	16	GO:0004096;GO:0020037	catalase activity ;heme binding 
OG0005589	22	22	GO:0005515	protein binding 
OG0005590	22	22	None	None
OG0005591	22	22	None	None
OG0005592	22	22	GO:0005975	carbohydrate metabolic process 
OG0005593	22	22	None	None
OG0005594	22	22	None	None
OG0005595	22	22	GO:0016758	hexosyltransferase activity 
OG0005596	22	22	GO:0005739;GO:0022900	mitochondrion ;electron transport chain 
OG0005597	22	22	None	None
OG0005598	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005599	22	22	GO:0003714	transcription corepressor activity 
OG0005600	22	22	None	None
OG0005601	22	22	None	None
OG0005602	22	22	GO:0008138;GO:0016311	protein tyrosine/serine/threonine phosphatase activity ;dephosphorylation 
OG0005603	22	22	None	None
OG0005604	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005605	22	22	GO:0003723	RNA binding 
OG0005606	22	22	GO:0016020	membrane 
OG0005607	22	22	None	None
OG0005608	22	22	None	None
OG0005609	22	22	GO:0005515;GO:0008233;GO:0008237	protein binding ;peptidase activity ;metallopeptidase activity 
OG0005610	22	22	None	None
OG0005611	22	22	GO:0004345;GO:0006006;GO:0016614;GO:0050661	glucose-6-phosphate dehydrogenase activity ;glucose metabolic process ;oxidoreductase activity, acting on CH-OH group of donors ;NADP binding 
OG0005612	22	22	GO:0003723	RNA binding 
OG0005613	22	22	None	None
OG0005614	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005615	22	20	None	None
OG0005616	22	22	None	None
OG0005617	22	22	GO:0006367	transcription initiation at RNA polymerase II promoter 
OG0005618	22	22	None	None
OG0005619	22	22	GO:0004601;GO:0006979;GO:0020037	peroxidase activity ;response to oxidative stress ;heme binding 
OG0005620	22	22	None	None
OG0005621	22	22	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 
OG0005622	22	22	GO:0006368;GO:0016570;GO:0016593	transcription elongation by RNA polymerase II ;N/A;Cdc73/Paf1 complex 
OG0005623	22	22	GO:0000172;GO:0001682;GO:0005655;GO:0006396	ribonuclease MRP complex ;tRNA 5'-leader removal ;nucleolar ribonuclease P complex ;RNA processing 
OG0005624	22	22	None	None
OG0005625	22	22	GO:0000062	fatty-acyl-CoA binding 
OG0005626	22	22	None	None
OG0005627	22	22	None	None
OG0005628	22	22	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005629	22	22	None	None
OG0005630	22	22	GO:0004671;GO:0006481;GO:0016020	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity ;C-terminal protein methylation ;membrane 
OG0005631	22	22	None	None
OG0005632	22	22	GO:0016020;GO:0030001;GO:0046873;GO:0055085	membrane ;metal ion transport ;metal ion transmembrane transporter activity ;transmembrane transport 
OG0005633	22	22	None	None
OG0005634	22	22	None	None
OG0005635	22	22	GO:0016491	oxidoreductase activity 
OG0005636	22	22	GO:0071949	FAD binding 
OG0005637	22	22	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005638	22	22	None	None
OG0005639	22	22	GO:0003723	RNA binding 
OG0005640	22	22	None	None
OG0005641	22	22	None	None
OG0005642	22	22	GO:0005634;GO:0006334	nucleus ;nucleosome assembly 
OG0005643	22	22	GO:0004842	ubiquitin-protein transferase activity 
OG0005644	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005645	22	22	GO:0006801;GO:0046872	superoxide metabolic process ;metal ion binding 
OG0005646	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005647	22	22	None	None
OG0005648	22	22	GO:0008168	methyltransferase activity 
OG0005649	22	22	None	None
OG0005650	22	22	GO:0000776;GO:0051382	kinetochore ;kinetochore assembly 
OG0005651	22	22	None	None
OG0005652	22	13	None	None
OG0005653	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005654	22	22	GO:0007064;GO:0031390	mitotic sister chromatid cohesion ;Ctf18 RFC-like complex 
OG0005655	22	22	None	None
OG0005656	22	22	GO:0003676;GO:0004523	nucleic acid binding ;RNA-DNA hybrid ribonuclease activity 
OG0005657	22	22	None	None
OG0005658	22	22	None	None
OG0005659	22	22	GO:0016020;GO:0055085	membrane ;transmembrane transport 
OG0005660	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005661	22	22	None	None
OG0005662	22	22	GO:0003677	DNA binding 
OG0005663	22	22	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005664	22	22	GO:0004057;GO:0016598	arginyl-tRNA--protein transferase activity ;protein arginylation 
OG0005665	22	22	None	None
OG0005666	22	21	GO:0004525;GO:0006396;GO:0016891;GO:0005524	ribonuclease III activity ;RNA processing ;RNA endonuclease activity, producing 5'-phosphomonoesters ;ATP binding 
OG0005667	22	22	GO:0016192;GO:0030008	vesicle-mediated transport ;TRAPP complex 
OG0005668	22	22	None	None
OG0005669	22	22	None	None
OG0005670	22	22	None	None
OG0005671	22	22	None	None
OG0005672	22	21	GO:0005515	protein binding 
OG0005673	22	22	GO:0005737;GO:0120009;GO:0120013	cytoplasm ;intermembrane lipid transfer ;lipid transfer activity 
OG0005674	22	13	None	None
OG0005675	22	22	None	None
OG0005676	22	20	None	None
OG0005677	22	22	None	None
OG0005678	22	22	None	None
OG0005679	22	22	None	None
OG0005680	22	22	None	None
OG0005681	22	21	GO:0016020	membrane 
OG0005682	22	21	None	None
OG0005683	22	22	None	None
OG0005684	22	22	GO:0007186	G protein-coupled receptor signaling pathway 
OG0005685	22	22	None	None
OG0005686	22	22	GO:0005515	protein binding 
OG0005687	22	22	None	None
OG0005688	22	22	GO:0016746	acyltransferase activity 
OG0005689	22	22	None	None
OG0005690	22	22	GO:0003723	RNA binding 
OG0005691	22	21	None	None
OG0005692	22	22	GO:0008270	zinc ion binding 
OG0005693	22	22	None	None
OG0005694	22	22	None	None
OG0005695	22	22	GO:0005515	protein binding 
OG0005696	22	9	None	None
OG0005697	22	22	GO:0004843;GO:1990380	cysteine-type deubiquitinase activity ;K48-linked deubiquitinase activity 
OG0005698	22	17	GO:0051321	meiotic cell cycle 
OG0005699	22	22	GO:0042729;GO:0072686	DASH complex ;mitotic spindle 
OG0005700	22	22	GO:0016787	hydrolase activity 
OG0005701	22	20	None	None
OG0005702	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005703	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005704	22	22	None	None
OG0005705	22	18	None	None
OG0005706	22	22	None	None
OG0005707	22	22	None	None
OG0005708	22	22	None	None
OG0005709	22	22	None	None
OG0005710	22	22	None	None
OG0005711	22	22	None	None
OG0005712	22	22	GO:0005506;GO:0008610;GO:0016491	iron ion binding ;lipid biosynthetic process ;oxidoreductase activity 
OG0005713	22	22	None	None
OG0005714	22	22	None	None
OG0005715	22	22	GO:0000278;GO:0000775;GO:0005634	mitotic cell cycle ;chromosome, centromeric region ;nucleus 
OG0005716	22	22	None	None
OG0005717	22	22	None	None
OG0005718	22	22	None	None
OG0005719	22	22	None	None
OG0005720	22	22	None	None
OG0005721	22	22	None	None
OG0005722	22	22	GO:0016491	oxidoreductase activity 
OG0005723	22	22	None	None
OG0005724	22	22	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0005725	22	21	None	None
OG0005726	22	22	None	None
OG0005727	22	22	None	None
OG0005728	22	22	None	None
OG0005729	22	22	GO:0005975	carbohydrate metabolic process 
OG0005730	22	22	None	None
OG0005731	22	22	GO:0004843;GO:0006511	cysteine-type deubiquitinase activity ;ubiquitin-dependent protein catabolic process 
OG0005732	22	22	None	None
OG0005733	22	22	GO:0006807;GO:0016151	N/A;nickel cation binding 
OG0005734	22	22	None	None
OG0005735	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005736	22	22	None	None
OG0005737	22	22	None	None
OG0005738	22	22	GO:0003755	peptidyl-prolyl cis-trans isomerase activity 
OG0005739	22	22	None	None
OG0005740	22	20	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005741	22	22	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 
OG0005742	22	17	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0005743	22	22	None	None
OG0005744	22	22	GO:0000160;GO:0004672;GO:0005524;GO:0006468	phosphorelay signal transduction system ;protein kinase activity ;ATP binding ;protein phosphorylation 
OG0005745	22	22	None	None
OG0005746	22	22	GO:0003743;GO:0005737;GO:0005852	translation initiation factor activity ;cytoplasm ;eukaryotic translation initiation factor 3 complex 
OG0005747	22	18	GO:0046373;GO:0046556	L-arabinose metabolic process ;alpha-L-arabinofuranosidase activity 
OG0005748	22	22	None	None
OG0005749	22	22	None	None
OG0005750	22	14	None	None
OG0005751	22	22	None	None
OG0005752	22	20	None	None
OG0005753	22	22	None	None
OG0005754	22	22	None	None
OG0005755	22	22	None	None
OG0005756	22	22	None	None
OG0005757	22	18	GO:0004499;GO:0050660;GO:0050661	N,N-dimethylaniline monooxygenase activity ;flavin adenine dinucleotide binding ;NADP binding 
OG0005758	22	22	None	None
OG0005759	22	22	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0005760	22	20	None	None
OG0005761	22	22	GO:0006508;GO:0008236	proteolysis ;serine-type peptidase activity 
OG0005762	22	22	None	None
OG0005763	22	22	None	None
OG0005764	22	22	None	None
OG0005765	22	22	GO:0005739;GO:0033617	mitochondrion ;mitochondrial cytochrome c oxidase assembly 
OG0005766	22	22	GO:0004781	sulfate adenylyltransferase (ATP) activity 
OG0005767	22	22	None	None
OG0005768	22	22	GO:0016020	membrane 
OG0005769	22	22	None	None
OG0005770	22	22	GO:0016757	glycosyltransferase activity 
OG0005771	22	22	None	None
OG0005772	22	22	GO:0006396;GO:0008173	RNA processing ;RNA methyltransferase activity 
OG0005773	22	22	None	None
OG0005774	22	22	GO:0000439;GO:0006289;GO:0006355	transcription factor TFIIH core complex ;nucleotide-excision repair ;regulation of DNA-templated transcription 
OG0005775	22	22	GO:0016787	hydrolase activity 
OG0005776	22	22	None	None
OG0005777	22	22	None	None
OG0005778	22	22	GO:0000049;GO:0002098;GO:0034227	tRNA binding ;tRNA wobble uridine modification ;tRNA thio-modification 
OG0005779	22	22	GO:0005515	protein binding 
OG0005780	22	22	None	None
OG0005781	22	22	None	None
OG0005782	22	22	None	None
OG0005783	22	22	GO:0005515	protein binding 
OG0005784	22	22	None	None
OG0005785	22	19	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0005786	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005787	22	22	None	None
OG0005788	22	22	None	None
OG0005789	22	22	None	None
OG0005790	22	22	None	None
OG0005791	22	22	GO:0016573	N/A
OG0005792	22	22	GO:0005515	protein binding 
OG0005793	22	22	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 
OG0005794	22	22	GO:0005515;GO:0016747	protein binding ;acyltransferase activity, transferring groups other than amino-acyl groups 
OG0005795	22	22	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 
OG0005796	22	22	GO:0003924;GO:0005525	GTPase activity ;GTP binding 
OG0005797	22	22	GO:0000290;GO:0008047;GO:0043085	deadenylation-dependent decapping of nuclear-transcribed mRNA ;enzyme activator activity ;positive regulation of catalytic activity 
OG0005798	22	21	None	None
OG0005799	22	22	None	None
OG0005800	22	22	GO:0006400;GO:0008176	tRNA modification ;tRNA (guanine(46)-N7)-methyltransferase activity 
OG0005801	22	22	None	None
OG0005802	22	22	GO:0051536	iron-sulfur cluster binding 
OG0005803	22	22	None	None
OG0005804	22	22	None	None
OG0005805	22	22	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 
OG0005806	22	22	None	None
OG0005807	22	22	GO:0051259	protein complex oligomerization 
OG0005808	22	22	None	None
OG0005809	22	22	None	None
