#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	epigloea_count	other_count	epigloea_median	other_median	epigloea_cov	other_cov
OG0005852	22	1.0	22	compare	shared	660.1363636363636	34.18172751438652	3	19	1.0	1.0	1.00	0.95
OG0005853	22	1.0	22	compare	shared	1132.1363636363637	42.45456978780692	3	19	1.0	1.0	1.00	0.95
OG0005854	22	1.0	22	compare	shared	649.4090909090909	8.34842985187847	3	19	1.0	1.0	1.00	0.95
OG0005855	22	1.0	22	compare	shared	345.04545454545456	10.822859951078602	3	19	1.0	1.0	1.00	0.95
OG0005856	22	1.0	22	compare	shared	443.1363636363636	5.78631186151228	3	19	1.0	1.0	1.00	0.95
OG0005857	22	1.0	22	compare	shared	505.72727272727275	8.029388169727833	3	19	1.0	1.0	1.00	0.95
OG0005858	22	1.0	22	compare	shared	815.8636363636364	30.68356897361644	3	19	1.0	1.0	1.00	0.95
OG0005859	22	1.0	22	compare	shared	254.45454545454547	9.008719375881814	3	19	1.0	1.0	1.00	0.95
OG0005860	22	1.0	22	compare	shared	135.27272727272728	52.27130432845871	3	19	1.0	1.0	1.00	0.95
OG0005861	22	1.0	22	compare	shared	287.45454545454544	12.762613271609432	3	19	1.0	1.0	1.00	0.95
OG0005862	22	1.0	22	compare	shared	888.7727272727273	34.46596716417492	3	19	1.0	1.0	1.00	0.95
OG0005863	22	1.0	22	compare	shared	770.9090909090909	11.835651423901398	3	19	1.0	1.0	1.00	0.95
OG0005864	22	1.0	22	compare	shared	1916.8181818181818	136.36603028201722	3	19	1.0	1.0	1.00	0.95
OG0005865	22	1.0	22	compare	shared	769.6363636363636	34.93050952774335	3	19	1.0	1.0	1.00	0.95
OG0005866	22	1.0	22	compare	shared	532.4545454545455	4.228983036222911	3	19	1.0	1.0	1.00	0.95
OG0005867	22	1.0	22	compare	shared	938.4090909090909	74.15993716955089	3	19	1.0	1.0	1.00	0.95
OG0005868	22	1.0	22	compare	shared	392.54545454545456	4.366476348553755	3	19	1.0	1.0	1.00	0.95
OG0005869	22	1.0	22	compare	shared	227.0909090909091	3.273989655521655	3	19	1.0	1.0	1.00	0.95
OG0005870	22	1.0	22	compare	shared	699.2727272727273	249.79704158270383	3	19	1.0	1.0	1.00	0.95
OG0005871	22	1.0	22	compare	shared	298.90909090909093	19.6212062712054	3	19	1.0	1.0	1.00	0.95
OG0005872	22	1.0	22	compare	shared	307.45454545454544	1.157083823759805	3	19	1.0	1.0	1.00	0.95
OG0005873	22	1.0	22	compare	shared	356.3636363636364	12.256892141104844	3	19	1.0	1.0	1.00	0.95
OG0005874	22	1.0	22	compare	shared	552.5	23.638854763830132	2	20	1.0	1.0	0.67	1.00
OG0005875	22	1.0	22	compare	shared	903.0909090909091	85.72573024737835	3	19	1.0	1.0	1.00	0.95
OG0005876	22	1.0	22	compare	shared	757.7272727272727	191.17464215123536	3	19	1.0	1.0	1.00	0.95
OG0005877	22	1.0	22	compare	shared	252.22727272727272	8.867365183032456	3	19	1.0	1.0	1.00	0.95
OG0005878	22	1.0	22	compare	shared	584.1363636363636	23.837128134193314	3	19	1.0	1.0	1.00	0.95
OG0005879	22	1.0	22	compare	shared	575.6818181818181	37.31973200190772	2	20	1.0	1.0	0.67	1.00
OG0005880	22	1.0	22	compare	shared	566.4090909090909	18.112424391984963	3	19	1.0	1.0	1.00	0.95
OG0005881	22	1.0	22	compare	shared	1505.8636363636363	136.90882681370158	3	19	1.0	1.0	1.00	0.95
OG0005882	22	1.0	22	compare	shared	416.5	21.478847946081956	3	19	1.0	1.0	1.00	0.95
OG0005883	22	1.0	22	compare	shared	1310.8181818181818	147.99558849802258	3	19	1.0	1.0	1.00	0.95
OG0005884	22	1.0	22	compare	shared	378.72727272727275	37.030922972542115	3	19	1.0	1.0	1.00	0.95
OG0005885	22	1.0	22	compare	shared	548.5454545454545	28.469644556211527	3	19	1.0	1.0	1.00	0.95
OG0005886	22	1.0	22	compare	shared	1015.5	8.211687900901872	3	19	1.0	1.0	1.00	0.95
OG0005887	22	1.0	22	compare	shared	398.3636363636364	8.20501761421551	3	19	1.0	1.0	1.00	0.95
OG0005888	22	1.0	22	compare	shared	300.5	24.623990519225536	3	19	1.0	1.0	1.00	0.95
OG0005889	22	1.0	22	compare	shared	204.54545454545453	12.235296454881793	3	19	1.0	1.0	1.00	0.95
OG0005890	22	1.0	22	compare	shared	114.81818181818181	1.8249872636258853	3	19	1.0	1.0	1.00	0.95
OG0005891	22	1.0	22	compare	shared	301.6818181818182	14.185095775100017	2	20	1.0	1.0	0.67	1.00
OG0005892	22	1.0	22	compare	shared	384.54545454545456	2.2305171175245992	3	19	1.0	1.0	1.00	0.95
OG0005893	22	1.0	22	compare	shared	67.22727272727273	6.9408659283053975	2	20	1.0	1.0	0.67	1.00
OG0005894	22	1.0	22	compare	shared	245.1818181818182	8.605687145119177	2	20	1.0	1.0	0.67	1.00
OG0005895	22	1.0	22	compare	shared	884.0	144.87486763661693	3	19	1.0	1.0	1.00	0.95
OG0005896	22	1.0	14	compare	specific	490.1818181818182	369.34396833053705	0	22	0.0	1.0	0.00	0.70
OG0005897	22	1.0	22	compare	shared	399.3181818181818	127.96675220314644	2	20	1.0	1.0	0.67	1.00
OG0005898	22	1.0	20	compare	shared	567.5	325.4523774686552	1	21	0.0	1.0	0.33	0.95
OG0005899	22	1.0	22	compare	shared	115.95454545454545	9.645900083960647	3	19	1.0	1.0	1.00	0.95
OG0005900	22	1.0	22	compare	shared	408.3636363636364	194.57939381102966	3	19	1.0	1.0	1.00	0.95
OG0005901	22	1.0	22	compare	shared	529.5909090909091	81.37939156752664	3	19	1.0	1.0	1.00	0.95
OG0005902	22	1.0	22	compare	shared	799.2272727272727	142.35165542294507	3	19	1.0	1.0	1.00	0.95
OG0005903	22	1.0	22	compare	shared	334.6818181818182	48.18749966502664	3	19	1.0	1.0	1.00	0.95
OG0005904	22	1.0	17	compare	specific	503.59090909090907	281.41584550123247	0	22	0.0	1.0	0.00	0.85
OG0005905	22	1.0	22	compare	shared	1355.409090909091	550.8340501697824	3	19	1.0	1.0	1.00	0.95
OG0005906	22	1.0	22	compare	shared	563.8181818181819	275.92400738471395	3	19	1.0	1.0	1.00	0.95
OG0005907	22	1.0	21	compare	shared	252.0	0.0	3	19	1.0	1.0	1.00	0.90
OG0005908	22	1.0	22	compare	shared	382.0	48.60789311137927	3	19	1.0	1.0	1.00	0.95
OG0005909	22	1.0	22	compare	shared	109.31818181818181	4.342039357850637	3	19	1.0	1.0	1.00	0.95
OG0005910	22	1.0	22	compare	shared	194.5909090909091	75.02766707319559	3	19	1.0	1.0	1.00	0.95
OG0005911	22	1.0	22	compare	shared	527.4545454545455	86.46372191047278	2	20	1.0	1.0	0.67	1.00
OG0005912	22	1.0	22	compare	shared	553.3181818181819	7.1120024263491874	3	19	1.0	1.0	1.00	0.95
OG0005913	22	1.0	22	compare	shared	257.5	9.866149658854212	3	19	1.0	1.0	1.00	0.95
OG0005914	22	1.0	22	compare	shared	640.7727272727273	3.9535003843753707	3	19	1.0	1.0	1.00	0.95
OG0005915	22	1.0	22	compare	shared	84.36363636363636	12.100133186890792	3	19	1.0	1.0	1.00	0.95
OG0005916	22	1.0	19	compare	specific	512.7727272727273	33.63700859332527	0	22	0.0	1.0	0.00	0.95
OG0005917	22	1.0	22	compare	shared	441.27272727272725	10.207759161904146	2	20	1.0	1.0	0.67	1.00
OG0005918	22	1.0	22	compare	shared	552.3181818181819	17.410515014147375	3	19	1.0	1.0	1.00	0.95
OG0005919	22	1.0	22	compare	shared	365.04545454545456	3.323159404806226	3	19	1.0	1.0	1.00	0.95
OG0005920	22	1.0	22	compare	shared	662.6363636363636	57.06499122176832	3	19	1.0	1.0	1.00	0.95
OG0005921	22	1.0	22	compare	shared	634.2727272727273	25.269784001274612	3	19	1.0	1.0	1.00	0.95
OG0005922	22	1.0	20	compare	specific	726.1818181818181	197.28144094706113	0	22	0.0	1.0	0.00	1.00
OG0005923	22	1.0	22	compare	shared	280.3181818181818	4.289377615759483	3	19	1.0	1.0	1.00	0.95
OG0005924	22	1.0	20	compare	specific	614.4545454545455	23.73859012572197	0	22	0.0	1.0	0.00	1.00
OG0005925	22	1.0	20	compare	specific	381.0	63.72098270086264	0	22	0.0	1.0	0.00	1.00
OG0005926	22	1.0	22	compare	shared	191.1818181818182	28.972771486402635	3	19	1.0	1.0	1.00	0.95
OG0005927	22	1.0	22	compare	shared	293.54545454545456	1.4054204394309373	3	19	1.0	1.0	1.00	0.95
OG0005928	22	1.0	22	compare	shared	489.1818181818182	82.82491739898545	3	19	1.0	1.0	1.00	0.95
OG0005929	22	1.0	22	compare	shared	533.5909090909091	128.4649436053945	3	19	1.0	1.0	1.00	0.95
OG0005930	22	1.0	22	compare	shared	1266.1363636363637	26.225066868006362	3	19	1.0	1.0	1.00	0.95
OG0005931	22	1.0	22	compare	shared	233.27272727272728	10.194391587275367	3	19	1.0	1.0	1.00	0.95
OG0005932	22	1.0	22	compare	shared	239.45454545454547	47.257252711983774	3	19	1.0	1.0	1.00	0.95
OG0005933	22	1.0	22	compare	shared	260.0	1.348399724926484	2	20	1.0	1.0	0.67	1.00
OG0005934	22	1.0	22	compare	shared	174.0	0.0	3	19	1.0	1.0	1.00	0.95
OG0005935	22	1.0	22	compare	shared	299.3181818181818	18.333740291000392	3	19	1.0	1.0	1.00	0.95
OG0005936	22	1.5	10	compare	specific	476.95454545454544	293.1795102093793	0	22	0.0	0.5	0.00	0.50
OG0005937	22	1.0	21	compare	shared	502.1363636363636	13.665801558320865	4	18	1.0	1.0	1.00	0.90
OG0005938	22	1.0	22	compare	shared	760.2727272727273	19.377076001816302	2	20	1.0	1.0	0.67	1.00
OG0005939	22	1.0	22	compare	shared	846.9545454545455	39.23875319204365	3	19	1.0	1.0	1.00	0.95
OG0005940	22	1.0	22	compare	shared	602.3636363636364	76.65183710930485	3	19	1.0	1.0	1.00	0.95
OG0005941	22	1.0	22	compare	shared	140.86363636363637	9.026705099795699	2	20	1.0	1.0	0.67	1.00
OG0005942	22	1.0	22	compare	shared	1068.5454545454545	42.00619788979984	2	20	1.0	1.0	0.67	1.00
OG0005943	22	1.0	22	compare	shared	547.0454545454545	32.239835992036134	3	19	1.0	1.0	1.00	0.95
OG0005944	22	1.0	22	compare	shared	586.0	4.1887294667302815	3	19	1.0	1.0	1.00	0.95
OG0005945	22	1.0	22	compare	shared	139.0	19.100214182521142	3	19	1.0	1.0	1.00	0.95
OG0005946	22	1.0	22	compare	shared	1732.4545454545455	16.948390303633488	2	20	1.0	1.0	0.67	1.00
OG0005947	22	1.0	22	compare	shared	419.95454545454544	100.39579730099503	3	19	1.0	1.0	1.00	0.95
OG0005948	22	1.0	22	compare	shared	920.6818181818181	4.496325405123647	3	19	1.0	1.0	1.00	0.95
OG0005949	22	1.0	22	compare	shared	234.72727272727272	22.42600320687373	3	19	1.0	1.0	1.00	0.95
OG0005950	22	1.0	22	compare	shared	430.27272727272725	65.29734911658277	2	20	1.0	1.0	0.67	1.00
OG0005951	22	1.0	22	compare	shared	786.5454545454545	31.10207136148984	3	19	1.0	1.0	1.00	0.95
OG0005952	22	1.0	22	compare	shared	677.5909090909091	27.330733767399348	3	19	1.0	1.0	1.00	0.95
OG0005953	22	1.0	22	compare	shared	825.3636363636364	140.92955863078467	3	19	1.0	1.0	1.00	0.95
OG0005954	22	1.0	22	compare	shared	493.6818181818182	55.38163985526116	3	19	1.0	1.0	1.00	0.95
OG0005955	22	1.0	22	compare	shared	936.6363636363636	169.30621678285272	3	19	1.0	1.0	1.00	0.95
OG0005956	22	1.0	22	compare	shared	315.04545454545456	40.2260400427467	3	19	1.0	1.0	1.00	0.95
OG0005957	22	1.0	22	compare	shared	1286.5	310.3362912009545	3	19	1.0	1.0	1.00	0.95
OG0005958	22	1.0	22	compare	shared	100.36363636363636	12.437280667944385	3	19	1.0	1.0	1.00	0.95
OG0005959	22	1.0	22	compare	shared	353.59090909090907	57.13513414457876	3	19	1.0	1.0	1.00	0.95
OG0005960	22	1.0	22	compare	shared	303.3181818181818	130.4977834585833	3	19	1.0	1.0	1.00	0.95
OG0005961	22	1.0	20	compare	shared	1223.3636363636363	257.3267370227525	3	19	1.0	1.0	1.00	0.85
OG0005962	22	1.0	21	compare	shared	461.8636363636364	165.44548551618433	3	19	1.0	1.0	1.00	0.90
OG0005963	22	1.0	22	compare	shared	251.54545454545453	3.9626354032187945	3	19	1.0	1.0	1.00	0.95
OG0005964	22	1.0	22	compare	shared	556.0454545454545	45.39571192477352	3	19	1.0	1.0	1.00	0.95
OG0005965	22	1.0	22	compare	shared	252.0909090909091	15.332405050353293	3	19	1.0	1.0	1.00	0.95
OG0005966	22	1.0	22	compare	shared	144.04545454545453	20.53926898036865	2	20	1.0	1.0	0.67	1.00
OG0005967	22	1.0	20	compare	specific	498.59090909090907	37.800503953962746	0	22	0.0	1.0	0.00	1.00
OG0005968	22	1.0	20	compare	shared	125.81818181818181	5.0329492856968745	3	19	1.0	1.0	1.00	0.85
OG0005969	22	1.0	22	compare	shared	507.6818181818182	87.36099939261244	2	20	1.0	1.0	0.67	1.00
OG0005970	22	1.0	22	compare	shared	446.59090909090907	93.33354609381496	2	20	1.0	1.0	0.67	1.00
OG0005971	22	1.0	22	compare	shared	753.3636363636364	63.670705019545295	3	19	1.0	1.0	1.00	0.95
OG0005972	22	1.0	22	compare	shared	366.5	44.704840087765966	3	19	1.0	1.0	1.00	0.95
OG0005973	22	1.0	22	compare	shared	1298.8181818181818	216.77819337739427	3	19	1.0	1.0	1.00	0.95
OG0005974	22	1.0	22	compare	shared	992.0909090909091	200.02565951099854	3	19	1.0	1.0	1.00	0.95
OG0005975	22	1.0	22	compare	shared	499.54545454545456	72.30788167320429	3	19	1.0	1.0	1.00	0.95
OG0005976	22	1.0	22	compare	shared	367.22727272727275	14.045160338195496	3	19	1.0	1.0	1.00	0.95
OG0005977	22	1.0	22	compare	shared	444.1818181818182	8.260730562213464	3	19	1.0	1.0	1.00	0.95
OG0005978	22	1.0	22	compare	shared	291.0	10.749207158923609	3	19	1.0	1.0	1.00	0.95
OG0005979	22	1.0	22	compare	shared	312.5	15.035563900904476	3	19	1.0	1.0	1.00	0.95
OG0005980	22	1.0	22	compare	shared	416.6818181818182	13.254112101657574	3	19	1.0	1.0	1.00	0.95
OG0005981	22	1.0	22	compare	shared	584.0909090909091	151.65238633464273	3	19	1.0	1.0	1.00	0.95
OG0005982	22	1.0	21	compare	shared	176.22727272727272	1.9524301449922292	2	20	1.0	1.0	0.67	0.95
OG0005983	22	1.0	22	compare	shared	286.04545454545456	46.78235610756695	3	19	1.0	1.0	1.00	0.95
OG0005984	22	1.0	22	compare	shared	343.3181818181818	6.2840806345469185	3	19	1.0	1.0	1.00	0.95
OG0005985	22	1.0	22	compare	shared	101.45454545454545	1.9004131782151699	3	19	1.0	1.0	1.00	0.95
OG0005986	22	1.0	22	compare	shared	753.8636363636364	215.51888663378847	3	19	1.0	1.0	1.00	0.95
OG0005987	22	1.0	22	compare	shared	633.2272727272727	21.358268184352184	3	19	1.0	1.0	1.00	0.95
OG0005988	22	1.0	22	compare	shared	398.1363636363636	20.763375655105826	3	19	1.0	1.0	1.00	0.95
OG0005989	22	1.0	22	compare	shared	1149.4545454545455	279.659001329822	3	19	1.0	1.0	1.00	0.95
OG0005990	22	1.0	22	compare	shared	81.86363636363636	0.6248966856757966	3	19	1.0	1.0	1.00	0.95
OG0005991	22	1.0	22	compare	shared	631.2727272727273	139.70917254268593	3	19	1.0	1.0	1.00	0.95
OG0005992	22	1.0	22	compare	shared	249.54545454545453	2.7916640968698347	3	19	1.0	1.0	1.00	0.95
OG0005993	22	1.0	22	compare	shared	713.3181818181819	22.24529850968793	3	19	1.0	1.0	1.00	0.95
OG0005994	22	1.0	22	compare	shared	803.1818181818181	14.658650451451908	3	19	1.0	1.0	1.00	0.95
OG0005995	22	1.0	22	compare	shared	207.27272727272728	3.1792197181901285	3	19	1.0	1.0	1.00	0.95
OG0005996	22	1.0	22	compare	shared	414.22727272727275	22.775448939157386	3	19	1.0	1.0	1.00	0.95
OG0005997	22	1.0	22	compare	shared	607.5909090909091	2.7742171853940234	3	19	1.0	1.0	1.00	0.95
OG0005998	22	1.0	22	compare	shared	322.04545454545456	10.533398280652023	3	19	1.0	1.0	1.00	0.95
OG0005999	22	1.0	22	compare	shared	1328.8636363636363	79.89782990257306	3	19	1.0	1.0	1.00	0.95
OG0006000	22	1.0	22	compare	shared	110.0	0.0	3	19	1.0	1.0	1.00	0.95
OG0006001	22	1.0	22	compare	shared	723.0454545454545	60.24456012615071	3	19	1.0	1.0	1.00	0.95
OG0006002	22	1.0	22	compare	shared	416.27272727272725	124.28054108573065	3	19	1.0	1.0	1.00	0.95
OG0006003	22	1.0	22	compare	shared	197.9090909090909	22.544721395704084	3	19	1.0	1.0	1.00	0.95
OG0006004	22	1.0	22	compare	shared	829.8636363636364	220.1093313982736	3	19	1.0	1.0	1.00	0.95
OG0006005	22	1.0	22	compare	shared	1035.3636363636363	102.77802447045568	3	19	1.0	1.0	1.00	0.95
OG0006006	22	1.0	22	compare	shared	159.36363636363637	31.6824377140417	3	19	1.0	1.0	1.00	0.95
OG0006007	22	1.0	22	compare	shared	257.90909090909093	3.824669812356841	3	19	1.0	1.0	1.00	0.95
OG0006008	22	1.0	22	compare	shared	599.4545454545455	24.366010739118597	3	19	1.0	1.0	1.00	0.95
OG0006009	22	1.0	22	compare	shared	541.1363636363636	37.38047066018377	3	19	1.0	1.0	1.00	0.95
OG0006010	22	1.0	22	compare	shared	240.36363636363637	6.498569454786007	3	19	1.0	1.0	1.00	0.95
OG0006011	22	1.0	22	compare	shared	204.6818181818182	21.44419049031984	3	19	1.0	1.0	1.00	0.95
OG0006012	22	1.0	22	compare	shared	557.2272727272727	19.0237454924624	3	19	1.0	1.0	1.00	0.95
OG0006013	22	1.0	19	compare	shared	240.63636363636363	48.979165751224784	3	19	1.0	1.0	1.00	0.80
OG0006014	22	1.0	22	compare	shared	800.0909090909091	71.05369870157045	3	19	1.0	1.0	1.00	0.95
OG0006015	22	1.0	22	compare	shared	573.0909090909091	144.36063083658644	3	19	1.0	1.0	1.00	0.95
OG0006016	22	1.0	22	compare	shared	1874.1363636363637	160.76529913186698	3	19	1.0	1.0	1.00	0.95
OG0006017	22	1.0	22	compare	shared	267.3181818181818	8.802821673843425	2	20	1.0	1.0	0.67	1.00
OG0006018	22	1.0	22	compare	shared	197.22727272727272	30.26388759829086	3	19	1.0	1.0	1.00	0.95
OG0006019	22	1.0	22	compare	shared	157.22727272727272	2.6617119949013364	3	19	1.0	1.0	1.00	0.95
OG0006020	22	1.0	22	compare	shared	346.90909090909093	8.067381522408569	3	19	1.0	1.0	1.00	0.95
OG0006021	22	1.0	22	compare	shared	751.8636363636364	67.50036730845883	2	20	1.0	1.0	0.67	1.00
OG0006022	22	1.0	22	compare	shared	985.0909090909091	97.80728225858194	3	19	1.0	1.0	1.00	0.95
OG0006023	22	1.0	22	compare	shared	513.6363636363636	22.251752647101046	3	19	1.0	1.0	1.00	0.95
OG0006024	22	1.0	22	compare	shared	212.36363636363637	6.175799208828653	3	19	1.0	1.0	1.00	0.95
OG0006025	22	1.0	22	compare	shared	301.04545454545456	9.319955485297871	3	19	1.0	1.0	1.00	0.95
OG0006026	22	1.0	19	compare	shared	1189.7727272727273	622.084321368544	1	21	0.0	1.0	0.33	0.90
OG0006027	22	1.0	22	compare	shared	569.3181818181819	68.7058197638416	3	19	1.0	1.0	1.00	0.95
OG0006028	22	1.0	20	compare	shared	363.77272727272725	177.65030302616785	3	19	1.0	1.0	1.00	0.85
OG0006029	22	1.0	22	compare	shared	380.6363636363636	34.10884376727678	3	19	1.0	1.0	1.00	0.95
OG0006030	22	1.0	22	compare	shared	254.3181818181818	153.3333819918476	3	19	1.0	1.0	1.00	0.95
OG0006031	22	1.0	22	compare	shared	124.13636363636364	15.08851295325341	3	19	1.0	1.0	1.00	0.95
OG0006032	22	1.0	22	compare	shared	848.7272727272727	79.39211193825574	3	19	1.0	1.0	1.00	0.95
OG0006033	22	1.0	21	compare	shared	869.8181818181819	287.74003992929516	3	19	1.0	1.0	1.00	0.90
OG0006034	22	1.0	22	compare	shared	727.2727272727273	28.16700490448454	3	19	1.0	1.0	1.00	0.95
OG0006035	22	1.0	22	compare	shared	329.04545454545456	4.3742767997305725	2	20	1.0	1.0	0.67	1.00
OG0006036	22	1.0	22	compare	shared	504.1363636363636	95.12111679066922	3	19	1.0	1.0	1.00	0.95
OG0006037	22	1.0	22	compare	shared	787.7272727272727	80.10685013166182	3	19	1.0	1.0	1.00	0.95
OG0006038	22	1.0	22	compare	shared	699.9090909090909	41.39599134183833	3	19	1.0	1.0	1.00	0.95
OG0006039	22	1.0	22	compare	shared	482.5	88.6401048161507	3	19	1.0	1.0	1.00	0.95
OG0006040	22	1.0	22	compare	shared	420.59090909090907	6.826812719038545	3	19	1.0	1.0	1.00	0.95
OG0006041	22	1.0	21	compare	shared	595.0909090909091	152.38644329195938	3	19	1.0	1.0	1.00	0.90
OG0006042	22	1.0	22	compare	shared	240.0909090909091	10.530946132531541	3	19	1.0	1.0	1.00	0.95
OG0006043	22	1.0	22	compare	shared	426.90909090909093	22.75543709435993	2	20	1.0	1.0	0.67	1.00
OG0006044	22	1.0	22	compare	shared	725.4545454545455	7.221982054352424	3	19	1.0	1.0	1.00	0.95
OG0006045	22	1.0	22	compare	shared	495.59090909090907	183.25086111441212	2	20	1.0	1.0	0.67	1.00
OG0006046	22	1.0	22	compare	shared	785.8636363636364	96.77917481403708	3	19	1.0	1.0	1.00	0.95
OG0006047	22	1.0	22	compare	shared	490.77272727272725	8.27884389261853	3	19	1.0	1.0	1.00	0.95
OG0006048	22	1.0	22	compare	shared	117.45454545454545	7.017687217616464	2	20	1.0	1.0	0.67	1.00
OG0006049	22	1.0	22	compare	shared	546.8636363636364	119.25118465374804	3	19	1.0	1.0	1.00	0.95
OG0006050	22	1.0	22	compare	shared	792.0454545454545	21.325352544730062	3	19	1.0	1.0	1.00	0.95
OG0006051	22	1.0	22	compare	shared	382.54545454545456	0.7215685393812521	3	19	1.0	1.0	1.00	0.95
OG0006052	22	1.0	22	compare	shared	225.5	5.622600498313602	3	19	1.0	1.0	1.00	0.95
OG0006053	22	1.0	22	compare	shared	567.1818181818181	11.964479108201013	3	19	1.0	1.0	1.00	0.95
OG0006054	22	1.0	22	compare	shared	390.1818181818182	73.2769567919835	3	19	1.0	1.0	1.00	0.95
OG0006055	22	1.0	22	compare	shared	335.22727272727275	53.78740290015685	2	20	1.0	1.0	0.67	1.00
OG0006056	22	2.0	13	compare	specific	242.22727272727272	133.65183120133847	0	22	0.0	1.0	0.00	0.65
OG0006057	22	1.0	22	compare	shared	287.22727272727275	17.80942502818973	3	19	1.0	1.0	1.00	0.95
OG0006058	22	1.0	21	compare	shared	702.5454545454545	203.0798605279857	3	19	1.0	1.0	1.00	0.90
OG0006059	22	1.0	22	compare	shared	279.8636363636364	10.855645596753519	3	19	1.0	1.0	1.00	0.95
OG0006060	22	1.0	22	compare	shared	419.09090909090907	113.09807051280323	3	19	1.0	1.0	1.00	0.95
OG0006061	22	1.0	9	compare	specific	219.0909090909091	65.42650914708466	0	22	0.0	0.0	0.00	0.45
OG0006062	21	1.0	20	compare	specific	359.85714285714283	32.26569122042751	0	21	0.0	1.0	0.00	1.00
OG0006063	21	1.0	20	compare	specific	622.8095238095239	112.76170366777436	0	21	0.0	1.0	0.00	1.00
OG0006064	21	1.0	21	compare	shared	164.66666666666666	26.8209820730912	1	20	0.0	1.0	0.33	1.00
OG0006065	21	1.0	21	compare	shared	426.4761904761905	13.138888289635783	3	18	1.0	1.0	1.00	0.90
OG0006066	21	1.0	21	compare	shared	852.2857142857143	313.62096365443654	1	20	0.0	1.0	0.33	1.00
OG0006067	21	1.0	21	compare	shared	154.0	0.0	2	19	1.0	1.0	0.67	0.95
OG0006068	21	1.0	21	compare	shared	77.9047619047619	6.487385282257678	2	19	1.0	1.0	0.67	0.95
OG0006069	21	1.0	20	compare	shared	514.7619047619048	176.72871455638676	2	19	1.0	1.0	0.67	0.90
OG0006070	21	1.0	21	compare	shared	158.9047619047619	108.9577920734205	2	19	1.0	1.0	0.67	0.95
OG0006071	21	1.0	21	compare	shared	336.57142857142856	68.12703220460145	3	18	1.0	1.0	1.00	0.90
OG0006072	21	1.0	20	compare	shared	523.6190476190476	122.50305193106946	3	18	1.0	1.0	1.00	0.85
OG0006073	21	1.0	20	compare	specific	731.6190476190476	163.22916294948098	0	21	0.0	1.0	0.00	1.00
OG0006074	21	1.0	21	compare	shared	143.23809523809524	17.212688459126007	3	18	1.0	1.0	1.00	0.90
OG0006075	21	1.0	20	compare	specific	337.6666666666667	35.5089972948954	0	21	0.0	1.0	0.00	1.00
OG0006076	21	1.0	18	compare	specific	496.95238095238096	146.40338149571096	0	21	0.0	1.0	0.00	0.90
OG0006077	21	1.0	21	compare	shared	118.0	6.102302453836194	1	20	0.0	1.0	0.33	1.00
OG0006078	21	1.0	20	compare	specific	324.3333333333333	9.949076690031442	0	21	0.0	1.0	0.00	1.00
OG0006079	21	1.0	21	compare	shared	207.95238095238096	37.34839346385686	2	19	1.0	1.0	0.67	0.95
OG0006080	21	1.0	18	compare	specific	363.04761904761904	8.161910318384507	0	21	0.0	1.0	0.00	0.90
OG0006081	21	1.0	21	compare	shared	293.0952380952381	54.563117459031545	3	18	1.0	1.0	1.00	0.90
OG0006082	21	1.0	21	compare	shared	421.23809523809524	90.82736359338118	3	18	1.0	1.0	1.00	0.90
OG0006083	21	1.0	20	compare	specific	781.3333333333334	175.5704534566797	0	21	0.0	1.0	0.00	1.00
OG0006084	21	1.0	18	compare	specific	584.7142857142857	49.746158365333535	0	21	0.0	1.0	0.00	0.90
OG0006085	21	1.0	21	compare	shared	742.1428571428571	53.05997120445587	1	20	0.0	1.0	0.33	1.00
OG0006086	21	1.0	21	compare	shared	189.66666666666666	13.202933776909598	3	18	1.0	1.0	1.00	0.90
OG0006087	21	1.0	21	compare	shared	321.23809523809524	60.8729393017047	3	18	1.0	1.0	1.00	0.90
OG0006088	21	1.0	21	compare	shared	613.5714285714286	39.81453602532076	3	18	1.0	1.0	1.00	0.90
OG0006089	21	1.0	20	compare	specific	305.14285714285717	14.146464186488151	0	21	0.0	1.0	0.00	1.00
OG0006090	21	1.0	21	compare	shared	758.7142857142857	198.02889227804803	3	18	1.0	1.0	1.00	0.90
OG0006091	21	1.0	20	compare	specific	446.95238095238096	14.466632182785949	0	21	0.0	1.0	0.00	1.00
OG0006092	21	1.0	20	compare	specific	285.8095238095238	19.653229584640183	0	21	0.0	1.0	0.00	1.00
OG0006093	21	1.0	20	compare	shared	420.23809523809524	111.45014036262165	1	20	0.0	1.0	0.33	0.95
OG0006094	21	1.0	21	compare	shared	339.6666666666667	3.3142309792962497	3	18	1.0	1.0	1.00	0.90
OG0006095	21	1.0	20	compare	specific	184.33333333333334	42.71983294658497	0	21	0.0	1.0	0.00	1.00
OG0006096	21	2.0	13	compare	specific	544.6190476190476	83.7675219427333	0	21	0.0	1.0	0.00	0.65
OG0006097	21	1.0	20	compare	specific	599.8095238095239	110.39609165253175	0	21	0.0	1.0	0.00	1.00
OG0006098	21	1.0	20	compare	specific	539.0952380952381	31.274369183093903	0	21	0.0	1.0	0.00	1.00
OG0006099	21	1.0	20	compare	specific	411.04761904761904	51.85003668132622	0	21	0.0	1.0	0.00	1.00
OG0006100	21	1.0	16	compare	specific	420.42857142857144	141.3717057394211	0	21	0.0	1.0	0.00	0.80
